Symbol,Description,Price,Price - Currency,Exchange,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Dividend yield %, Trailing 12 months",Performance % 5 years,Performance % 1 year,Performance % 6 months,Performance % 3 months,Performance % 1 month,Simple Moving Average (21) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Beta 5 years,Beta 1 year,Average True Range (14) 1 day,"Return on equity %, Trailing 12 months","Return on capital employed %, Trailing 12 months",perf_sum,perf_norm,MRAT,Diff,score
ZBIO,"Zenas BioPharma, Inc.",26.18,USD,NASDAQ,4.68,1102448015.14,USD,,0.0,42.67,4.68,163.12,63.62,35.02,24.15,12.6,20.8,-1.68,0.47,2.28,-88.4,-94.39,231.42,1.23,1.92,2.08,3.15
SYM,Symbotic Inc.,68.25,USD,NASDAQ,0.57,40301168140.37,USD,,0.0,559.42,140.83,211.5,30.85,26.11,65.8,37.55,56.22,2.06,2.44,5.11,-4.09,-9.0,383.17,1.38,1.75,1.82,3.14
TTI,"Tetra Technologies, Inc.",8.06,USD,NYSE,0.94,1074900944.02,USD,9.32,0.0,1248.66,169.73,213.81,114.49,42.49,6.49,3.98,5.5,1.33,1.56,0.41,54.03,14.42,498.04,1.5,1.63,2.02,3.13
LITE,Lumentum Holdings Inc.,179.97,USD,NASDAQ,6.81,12762316109.12,USD,763.24,0.0,110.94,172.11,205.97,74.93,10.77,162.55,97.86,151.94,1.43,2.48,9.82,2.48,-4.82,453.01,1.45,1.66,1.84,3.11
PSIX,"Power Solutions International, Inc.",82.13,USD,NASDAQ,2.0,1891441188.82,USD,17.07,0.0,2005.9,342.27,205.88,-8.33,-30.83,89.56,57.46,91.38,1.39,2.59,6.89,138.29,80.74,539.83,1.54,1.56,1.43,3.1
FRES,Fresnillo PLC,2204.0,GBX,LSE,0.64,21499001724.96,USD,46.14,1.6,80.66,189.43,120.18,53.59,-6.53,2358.29,1358.03,2156.54,0.14,0.39,146.54,12.14,28.62,363.2,1.36,1.74,1.62,3.1
LDI,"loanDepot, Inc.",3.66,USD,NYSE,5.64,1209534337.74,USD,,0.0,-73.89,74.05,232.27,106.5,12.12,3.11,1.85,3.0,3.13,0.13,0.32,-23.67,,412.82,1.41,1.68,1.98,3.1
MEDCL,MedinCell SA,35.84,EUR,EURONEXT,2.75,1340648172.62,USD,,0.0,388.28,131.23,135.33,110.82,61.59,29.85,17.41,23.47,0.89,0.99,1.59,,-32.56,377.37,1.38,1.71,2.06,3.09
AMSC,American Superconductor Corporation,60.92,USD,NASDAQ,7.77,2751203602.46,USD,154.27,0.0,299.48,172.45,204.45,40.05,-1.9,60.01,35.95,56.42,3.01,2.1,4.73,6.41,4.67,416.94,1.42,1.67,1.69,3.09
FNMA,Fannie Mae,11.76,USD,OTC,-1.41,13621425667.96,USD,,0.0,488.1,608.55,87.0,37.57,-14.21,11.77,8.69,12.19,2.04,0.33,0.81,16.11,,733.12,1.73,1.35,1.35,3.09
STX,Seagate Technology Holdings PLC,240.7,USD,NASDAQ,6.31,51262302220.9,USD,35.54,1.27,383.54,130.27,188.86,57.94,5.7,228.02,133.82,204.56,1.65,2.14,11.25,,38.24,377.07,1.38,1.7,1.8,3.08
TTMI,"TTM Technologies, Inc.",59.92,USD,NASDAQ,2.59,6190014768.0,USD,67.24,0.0,378.17,219.21,201.53,34.22,6.99,57.59,35.39,51.62,1.63,1.93,2.84,5.89,7.98,454.96,1.45,1.63,1.69,3.08
SEI,"Solaris Energy Infrastructure, Inc.",49.97,USD,NYSE,4.76,3377116561.79,USD,84.54,1.01,694.44,279.42,148.61,44.42,27.8,47.35,29.39,37.78,1.12,2.51,3.59,6.99,9.12,472.45,1.47,1.61,1.7,3.08
ECILC,"EIS Eczacibasi Ilac, Sinai ve Finansal Yatirimlar Sanayi ve Ticaret A.S.",91.2,TRY,BIST,0.88,1455766518.98,USD,23.13,1.94,1159.67,134.81,102.49,90.48,29.09,93.01,53.11,76.44,1.03,1.01,6.12,5.64,-1.11,327.77,1.33,1.75,1.72,3.08
RIOT,"Riot Platforms, Inc.",21.76,USD,NASDAQ,6.2,8043000730.05,USD,,0.0,448.11,117.6,175.44,50.48,21.97,20.57,11.82,17.21,4.63,2.37,1.74,-3.23,-12.42,343.53,1.34,1.74,1.84,3.08
UEC,Uranium Energy Corp.,13.68,USD,AMEX,2.7,6577646772.7,USD,,0.0,1327.97,74.27,159.58,56.52,0.96,14.18,7.95,12.66,1.41,1.26,1.21,-9.95,-7.53,290.37,1.29,1.78,1.72,3.07
APP,Applovin Corporation,624.28,USD,NASDAQ,5.86,211162666960.99,USD,92.74,0.0,791.83,288.81,129.26,73.41,-4.36,622.61,399.44,568.38,2.53,3.79,33.05,240.3,63.6,491.49,1.49,1.56,1.56,3.05
GDWN,Goodwin PLC,15450.0,GBX,LSE,2.32,1510647690.42,USD,47.22,1.37,391.03,130.6,127.88,110.95,39.44,14180.95,8457.25,11940.2,0.35,0.35,892.29,18.87,17.71,369.43,1.37,1.68,1.83,3.05
CYD,China Yuchai International Limited,37.04,USD,NYSE,5.53,1389678586.52,USD,22.63,1.51,101.3,205.11,138.97,57.62,-7.4,37.63,22.85,36.27,1.07,0.95,2.38,4.73,1.2,401.69,1.4,1.65,1.62,3.05
REZI,"Resideo Technologies, Inc.",44.86,USD,NYSE,3.21,6674270688.23,USD,,0.0,326.07,119.71,181.99,83.2,7.44,42.12,25.4,38.77,2.24,1.56,1.48,-26.27,10.81,384.9,1.38,1.66,1.77,3.04
GRTHO,Grainturk Holding A.S.,512.0,TRY,BIST,-9.94,1669968750.0,USD,65.86,0.02,2544.63,358.78,53.75,23.08,4.17,576.67,359.87,520.71,0.67,0.91,37.9,19.63,12.25,435.61,1.44,1.6,1.42,3.04
MU,"Micron Technology, Inc.",216.94,USD,NASDAQ,4.95,243513381779.43,USD,28.61,0.22,301.08,103.18,179.75,95.46,31.42,190.34,114.37,159.42,1.57,2.34,9.41,17.2,15.16,378.39,1.38,1.66,1.9,3.04
GSAT,"Globalstar, Inc.",44.6,USD,NASDAQ,1.23,5649883272.35,USD,,0.0,849.08,183.19,130.86,77.98,21.86,42.48,25.96,35.77,0.98,1.78,2.64,-10.33,0.79,392.03,1.39,1.64,1.72,3.03
NBG6,Nuernberger Beteiligungs AG Class B,120.0,EUR,XETR,-0.41,1612195206.28,USD,,0.12,70.21,126.42,160.3,135.29,86.92,89.22,55.33,74.63,0.17,0.08,3.55,-0.95,0.31,422.01,1.42,1.61,2.17,3.03
OGC,OceanaGold Corporation,32.59,CAD,TSX,1.05,5282967334.38,USD,14.83,0.39,451.44,160.51,122.61,68.25,10.47,32.15,19.12,28.51,0.98,1.46,1.56,20.42,23.54,351.37,1.35,1.68,1.7,3.03
RALYH,Ral Yatirim Holding A.S.,195.0,TRY,BIST,2.36,1488726763.51,USD,39.19,0.0,19347.46,357.69,74.42,62.36,43.38,171.24,112.59,147.87,0.75,0.05,6.54,48.1,10.32,494.47,1.49,1.52,1.73,3.02
REAL,"The RealReal, Inc.",12.22,USD,NASDAQ,1.37,1407623326.54,USD,,0.0,-14.1,309.9,101.57,98.62,16.11,10.8,7.13,9.66,2.56,1.99,0.66,,-24.55,510.08,1.51,1.51,1.71,3.02
DAVE,Dave Inc.,252.0,USD,NASDAQ,4.58,3401678646.66,USD,66.56,0.0,-19.64,517.04,178.3,20.83,8.06,212.22,163.45,211.99,7.61,3.04,15.6,30.72,36.43,716.17,1.72,1.3,1.54,3.01
BTU,Peabody Energy Corporation,29.1,USD,NYSE,0.14,3538559890.85,USD,28.43,1.03,1718.75,19.36,131.87,68.79,22.53,30.41,17.03,23.79,0.66,1.9,1.76,3.87,3.25,220.03,1.22,1.79,1.71,3.01
TPC,Tutor Perini Corporation,69.92,USD,NYSE,3.32,3687807799.77,USD,,0.0,409.99,146.28,233.43,43.6,4.44,64.16,40.36,62.47,1.87,1.57,2.89,-10.61,-2.47,423.31,1.42,1.59,1.73,3.01
ART,Arteche Lantegi Elkartea SA,18.0,EUR,BME,1.12,1180261916.22,USD,,0.75,350.0,185.71,123.6,55.17,5.88,17.77,10.8,15.81,0.57,0.57,0.62,,,364.49,1.36,1.65,1.67,3.01
ZEG,Zegona Communications Plc,1215.0,GBX,LSE,0.0,12288745672.01,USD,,0.0,1025.0,268.18,88.66,56.17,2.1,1271.9,800.83,1214.2,1.7,1.61,47.49,-34.61,,413.02,1.41,1.59,1.52,3.0
RAPP,"Rapport Therapeutics, Inc.",26.54,USD,NASDAQ,1.34,1223847116.78,USD,,0.0,47.44,0.84,142.15,60.36,-0.04,26.76,14.91,23.1,1.71,1.55,1.89,-29.42,-33.28,203.35,1.2,1.79,1.78,3.0
AVAV,"AeroVironment, Inc.",369.49,USD,NASDAQ,1.43,18449450437.22,USD,,0.0,378.68,72.11,148.1,35.35,22.33,368.66,212.2,301.49,0.99,1.59,18.97,-1.7,-0.3,255.56,1.26,1.74,1.74,2.99
STRL,"Sterling Infrastructure, Inc.",381.84,USD,NASDAQ,7.93,11615659708.98,USD,41.52,0.0,2160.78,141.48,161.88,48.58,1.9,353.46,215.74,325.03,1.37,2.41,21.13,36.72,25.2,351.94,1.35,1.64,1.77,2.99
UI,Ubiquiti Inc.,735.7,USD,NYSE,2.9,44508904370.2,USD,62.55,0.36,277.01,187.87,139.24,63.47,12.87,697.43,435.12,613.25,1.44,1.58,31.65,186.53,102.91,390.58,1.39,1.6,1.69,2.99
IONS,"Ionis Pharmaceuticals, Inc.",71.26,USD,NASDAQ,-0.33,11359016387.69,USD,,0.0,51.02,85.1,142.56,68.32,13.75,69.77,41.26,60.96,0.33,1.06,1.88,-59.83,-11.88,295.98,1.3,1.69,1.73,2.99
WBD,"Warner Bros. Discovery, Inc. - Series A",21.14,USD,NASDAQ,-0.54,52325445802.07,USD,69.98,0.0,-1.38,187.55,148.65,56.32,8.27,18.96,11.88,16.41,1.74,1.58,0.91,2.18,1.31,392.52,1.39,1.6,1.78,2.99
ORKA,"Oruka Therapeutics, Inc.",26.98,USD,NASDAQ,-0.57,1305162342.35,USD,,0.0,-95.45,-10.65,159.38,89.3,72.25,23.59,13.52,18.86,-0.33,1.18,1.83,-53.15,-59.96,238.02,1.24,1.74,1.99,2.98
COGT,"Cogent Biosciences, Inc.",15.01,USD,NASDAQ,1.15,2096908885.61,USD,,0.0,43.77,21.83,238.83,23.54,15.28,15.45,9.11,13.7,0.3,1.16,0.8,-107.55,-98.85,284.2,1.28,1.7,1.65,2.98
DK,"Delek US Holdings, Inc.",38.35,USD,NYSE,2.1,2306844807.51,USD,,2.72,248.64,131.16,198.68,67.54,15.34,33.74,21.45,30.84,0.99,1.59,1.76,-200.75,-10.5,397.38,1.4,1.57,1.79,2.97
OHB,OHB SE,119.0,EUR,XETR,3.93,2542120478.92,USD,394.69,0.52,210.3,164.44,64.82,67.61,82.52,124.11,74.21,91.04,0.55,2.05,12.71,1.42,2.98,296.87,1.3,1.67,1.6,2.97
XERS,"Xeris Biopharma Holdings, Inc.",9.41,USD,NASDAQ,3.12,1520337626.73,USD,,0.0,71.18,203.71,122.05,81.76,17.98,8.55,5.46,8.09,0.56,0.93,0.38,,-3.96,407.52,1.41,1.56,1.72,2.97
RZLV,Rezolve AI PLC,4.6,USD,NASDAQ,3.6,1482002857.48,USD,,0.0,-52.92,-7.07,123.3,48.39,-35.3,5.4,2.99,5.16,-0.21,2.19,0.57,,,164.62,1.16,1.81,1.54,2.97
ADPT,Adaptive Biotechnologies Corporation,17.36,USD,NASDAQ,1.17,2643475327.88,USD,,0.0,-64.31,263.18,122.56,61.79,25.8,15.62,10.31,14.08,2.07,1.56,0.85,-57.55,-26.81,447.53,1.45,1.51,1.68,2.96
PAF,Pan African Resources PLC,87.4,GBX,LSE,-0.11,2363188636.8,USD,15.95,1.1,324.27,132.45,95.09,55.52,-1.13,90.17,53.72,80.06,0.53,0.73,4.63,31.72,31.24,283.05,1.28,1.68,1.63,2.96
IE,Ivanhoe Electric Inc.,16.18,USD,AMEX,2.02,2148982738.76,USD,,0.0,37.7,52.21,149.69,39.97,54.1,14.42,8.4,11.4,0.98,1.72,1.04,-27.71,-32.45,241.87,1.24,1.72,1.93,2.96
MAU,Montage Gold Corp.,6.79,CAD,TSX,-2.3,1790604659.23,USD,,0.0,443.2,171.6,82.04,47.93,-3.0,6.95,4.22,6.29,1.46,0.76,0.32,-95.18,-28.15,301.57,1.3,1.65,1.61,2.95
TGN,S.N.T.G.N. Transgaz SA,66.5,RON,BVB,4.07,2745891952.48,USD,17.11,1.69,277.3,180.59,124.66,62.2,36.69,57.85,36.48,52.32,1.04,1.95,1.53,16.61,8.44,367.45,1.37,1.59,1.82,2.95
FQT,Frequentis AG,75.8,EUR,XETR,1.88,1146151081.27,USD,50.52,0.36,345.88,193.8,96.88,30.69,27.18,78.11,48.26,67.46,0.35,1.16,5.32,12.95,10.24,321.37,1.32,1.62,1.57,2.94
ALAB,"Astera Labs, Inc.",168.92,USD,NASDAQ,3.23,28078137086.4,USD,296.2,0.0,221.39,146.75,164.07,40.06,-20.32,187.06,118.78,196.94,1.44,2.44,13.84,10.11,4.2,350.87,1.35,1.57,1.42,2.93
INDV,Indivior PLC,25.38,USD,NASDAQ,0.42,3167281996.58,USD,35.81,0.0,290.54,178.34,135.92,50.65,9.23,24.15,15.39,23.95,0.88,0.87,0.78,,68.99,364.92,1.36,1.57,1.65,2.93
IMG,IAMGOLD Corporation,16.75,CAD,TSX,-0.53,6917769491.19,USD,8.82,0.0,225.24,101.08,72.86,75.58,0.18,18.17,10.86,15.54,1.45,1.73,0.92,26.42,12.86,249.52,1.25,1.67,1.54,2.92
AVAH,Aveanna Healthcare Holdings Inc.,9.4,USD,NASDAQ,3.07,1963766918.82,USD,125.0,0.0,-21.67,81.82,108.43,137.37,12.98,9.17,5.75,8.48,2.05,1.5,0.44,,16.68,327.62,1.33,1.59,1.63,2.92
CLSK,"CleanSpark, Inc.",18.94,USD,NASDAQ,7.19,5323719126.52,USD,21.57,0.0,119.98,57.96,110.44,56.72,32.08,18.05,10.68,13.74,3.89,1.67,1.79,17.09,-4.92,225.13,1.23,1.69,1.77,2.92
ATRO,Astronics Corporation,51.16,USD,NASDAQ,2.33,1799634964.01,USD,,0.0,573.98,176.51,141.53,46.41,18.97,47.31,30.41,42.27,1.68,0.43,1.95,-1.41,6.94,364.45,1.36,1.56,1.68,2.92
SOUN,"SoundHound AI, Inc.",18.63,USD,NASDAQ,2.13,7594910049.5,USD,,0.0,113.64,268.17,99.56,55.31,3.35,18.28,12.19,15.97,2.79,3.31,1.46,-77.38,-41.69,423.04,1.42,1.5,1.53,2.92
AG,First Majestic Silver Corp.,18.19,CAD,TSX,0.78,6298948520.74,USD,,0.15,27.65,68.27,116.29,54.68,9.18,18.34,11.0,15.43,1.16,0.9,1.16,0.79,3.45,239.24,1.24,1.67,1.65,2.91
MAGEN,MARGUN ENERJI URETIM SANAYI VE TICARET A.S.,23.38,TRY,BIST,-2.26,1655911655.64,USD,,0.0,1992.28,185.4,115.68,42.28,-0.85,22.97,14.68,22.07,1.17,0.38,1.12,-8.6,0.24,343.37,1.34,1.57,1.59,2.91
INSM,Insmed Incorporated,159.57,USD,NASDAQ,-0.34,33729073634.04,USD,,0.0,323.26,121.62,135.01,53.54,10.07,158.1,98.98,147.21,1.03,0.9,4.51,-160.54,-53.71,310.17,1.31,1.6,1.61,2.91
BBAI,"BigBear.ai, Inc.",7.23,USD,NYSE,6.64,3156032116.2,USD,,0.0,-27.7,343.56,143.43,-7.31,-10.07,7.37,5.19,6.38,3.19,3.32,0.71,-222.48,-16.34,479.68,1.48,1.42,1.39,2.9
RCAT,"Red Cat Holdings, Inc.",10.86,USD,NASDAQ,7.1,1281591152.21,USD,,0.0,905.56,294.91,105.68,10.25,-9.84,12.4,8.3,10.82,0.86,1.14,1.36,,,410.84,1.41,1.49,1.31,2.9
MRUS,Merus N.V.,95.0,USD,NASDAQ,0.61,7199522298.24,USD,,0.0,627.41,79.25,116.11,44.44,39.13,93.26,56.15,78.18,1.26,0.67,1.23,-48.54,-40.82,239.79,1.24,1.66,1.69,2.9
TRE,Tecnicas Reunidas SA,31.8,EUR,BME,1.27,2847748848.22,USD,23.42,0.0,330.05,175.32,116.33,53.47,24.32,30.11,19.4,26.0,1.77,1.39,0.88,26.16,19.67,345.13,1.35,1.55,1.64,2.9
JOBY,"Joby Aviation, Inc.",16.42,USD,NYSE,4.82,14560458812.55,USD,,0.0,50.69,156.64,155.44,-6.57,-2.41,16.91,10.69,15.55,2.52,2.12,1.31,-88.93,-57.05,305.51,1.31,1.58,1.54,2.89
NXT,Nextracker Inc.,99.6,USD,NASDAQ,10.2,14737211362.85,USD,25.85,0.0,228.6,218.62,135.13,56.11,39.44,83.53,56.34,74.61,2.27,1.05,4.57,35.44,31.66,409.86,1.41,1.48,1.77,2.89
PRIM,Primoris Services Corporation,143.34,USD,NYSE,5.31,7742462655.08,USD,32.55,0.24,621.78,132.93,141.61,56.03,7.91,137.37,87.89,126.97,1.44,1.95,5.94,17.01,15.23,330.57,1.33,1.56,1.63,2.89
ABTC,American Bitcoin Corp.,5.45,USD,NASDAQ,7.99,4954985600.75,USD,,0.0,-99.93,91.25,339.98,-8.34,-22.59,6.03,4.15,6.71,3.93,5.81,0.57,,,422.88,1.42,1.46,1.31,2.88
EDR,Endeavour Silver Corp.,11.36,CAD,TSX,0.71,2337997721.88,USD,,0.0,147.49,49.47,126.75,46.39,6.57,11.48,6.92,9.76,1.95,1.67,0.88,-14.92,-0.04,222.61,1.22,1.66,1.64,2.88
FIX,"Comfort Systems USA, Inc.",976.44,USD,NYSE,18.36,34450044758.79,USD,41.35,0.21,1645.82,135.94,153.62,46.77,20.37,833.05,539.3,776.1,1.58,2.0,44.07,43.84,47.04,336.32,1.34,1.54,1.81,2.88
RLAY,"Relay Therapeutics, Inc.",7.35,USD,NASDAQ,8.73,1267223887.86,USD,,0.0,-81.82,15.75,134.08,97.58,63.33,6.15,3.8,4.87,1.75,1.86,0.44,-46.24,-48.19,247.41,1.25,1.62,1.94,2.87
TRVI,"Trevi Therapeutics, Inc.",10.85,USD,NASDAQ,1.88,1321278751.69,USD,,0.0,210.0,236.96,71.95,37.52,29.01,10.01,6.59,8.78,0.74,-0.06,0.54,-35.74,-38.72,346.42,1.35,1.52,1.65,2.87
ABCL,AbCellera Biologics Inc.,5.81,USD,NASDAQ,1.75,1736219254.82,USD,,0.0,-90.48,107.5,126.95,15.97,17.37,5.67,3.5,4.94,0.69,1.57,0.37,-15.64,-20.82,250.42,1.25,1.62,1.66,2.87
PARR,"Par Pacific Holdings, Inc. Common Stock",41.52,USD,NYSE,3.08,2109825691.51,USD,,0.0,471.11,152.55,187.34,30.36,11.16,36.0,23.93,34.72,1.74,0.77,1.88,-1.59,-0.61,370.25,1.37,1.5,1.74,2.87
IMTX,Immatics N.V.,10.35,USD,NASDAQ,1.67,1258044306.67,USD,,0.0,-8.08,10.22,119.75,59.72,44.96,9.76,5.83,7.55,1.22,1.63,0.58,-17.34,-17.3,189.69,1.19,1.67,1.77,2.86
PPTA,Perpetua Resources Corp.,32.92,CAD,TSX,0.43,2519286133.0,USD,,0.0,174.33,131.99,68.73,45.79,24.09,32.99,20.48,28.21,0.12,0.16,2.68,-7.64,-20.07,246.52,1.25,1.61,1.61,2.86
LIF,"Life360, Inc.",94.76,USD,NASDAQ,3.72,7348509650.82,USD,286.11,0.0,264.46,117.89,142.23,25.49,-6.66,100.41,63.93,96.9,3.52,2.02,3.96,7.95,0.98,285.61,1.29,1.57,1.48,2.86
W,Wayfair Inc.,85.23,USD,NYSE,2.54,11051001835.4,USD,,0.0,-68.02,82.98,195.89,33.59,2.62,83.13,53.96,82.61,3.04,2.77,3.8,,-15.01,312.45,1.31,1.54,1.58,2.85
CS,Coinshares International Limited,156.8,SEK,OMXSTO,2.08,1086652121.98,USD,9.23,2.18,66.81,218.7,101.03,31.76,21.36,150.63,100.48,133.5,0.57,0.85,7.31,30.71,,351.49,1.35,1.5,1.56,2.85
NGD,New Gold Inc.,9.15,CAD,TSX,1.05,5123532644.32,USD,36.56,0.0,222.36,123.29,97.31,52.84,-5.13,9.79,6.21,8.98,1.09,1.8,0.45,14.23,14.55,273.44,1.27,1.58,1.47,2.85
BTDR,Bitdeer Technologies Group,23.29,USD,NASDAQ,7.23,4930877393.3,USD,,0.0,132.9,191.27,118.48,56.2,38.63,20.83,14.03,17.16,2.25,2.8,2.31,-54.0,-23.45,365.95,1.37,1.48,1.66,2.85
HBM,Hudbay Minerals Inc,22.11,CAD,TSX,2.55,6093593549.43,USD,21.73,0.09,236.53,69.69,116.13,61.15,14.86,22.19,13.88,19.36,2.18,2.16,0.91,11.07,12.3,246.97,1.25,1.6,1.59,2.85
CECO,CECO Environmental Corp.,52.51,USD,NASDAQ,3.26,1855079186.73,USD,36.68,0.0,573.21,97.18,173.2,54.81,3.14,50.57,33.18,48.88,1.28,1.04,2.36,19.67,9.37,325.19,1.33,1.52,1.58,2.85
SOFI,"SoFi Technologies, Inc.",29.17,USD,NASDAQ,3.88,34577694884.37,USD,58.83,0.0,165.18,167.37,133.36,35.55,-1.12,27.34,18.17,26.59,1.93,2.29,1.65,8.8,,336.28,1.34,1.5,1.61,2.84
UPB,"Upstream Bio, Inc.",22.11,USD,NASDAQ,4.64,1191937398.0,USD,,0.0,2.84,-12.92,149.55,63.54,36.06,20.05,12.2,18.62,1.78,0.65,1.18,,,200.17,1.2,1.64,1.81,2.84
LUG,Lundin Gold Inc.,98.08,CAD,TSX,0.07,16890777261.65,USD,27.68,1.57,745.52,181.35,76.02,55.76,9.07,96.42,63.32,90.26,1.07,0.98,5.53,53.36,70.76,313.13,1.31,1.52,1.55,2.84
AMD,"Advanced Micro Devices, Inc.",250.4,USD,NASDAQ,6.56,406360084499.09,USD,144.13,0.0,209.4,61.82,168.45,53.15,53.64,210.22,135.89,182.34,1.89,1.55,11.75,4.7,3.91,283.42,1.28,1.55,1.84,2.83
RMBS,"Rambus, Inc.",106.9,USD,NASDAQ,5.21,11501779284.15,USD,50.59,0.0,657.62,155.25,120.96,66.98,4.19,99.28,66.66,90.08,1.46,1.89,5.13,20.3,18.28,343.19,1.34,1.49,1.6,2.83
LIDER,LDR Turizm A.S.,61.95,TRY,BIST,2.82,1153938125.0,USD,27.48,0.22,3677.44,282.17,58.12,37.67,2.14,64.52,44.44,61.06,0.68,0.27,2.86,29.25,0.11,377.95,1.38,1.45,1.39,2.83
ARIS,Aris Mining Corp,13.94,CAD,TSX,0.98,1996295505.11,USD,288.72,0.0,130.88,113.88,88.19,40.15,6.61,14.18,8.91,12.84,1.37,0.63,0.71,0.63,11.51,242.22,1.24,1.59,1.57,2.83
NUVB,Nuvation Bio Inc.,4.64,USD,NYSE,5.69,1592785302.63,USD,,0.0,-55.68,99.14,120.95,85.6,42.77,3.76,2.49,3.39,1.49,1.67,0.28,-64.4,-39.95,305.69,1.31,1.51,1.87,2.82
PLTR,Palantir Technologies Inc.,184.95,USD,NASDAQ,2.48,438769133177.99,USD,614.66,0.0,1802.8,331.22,71.17,18.84,0.57,180.33,129.3,171.77,2.6,2.37,7.57,15.3,10.68,421.24,1.42,1.39,1.43,2.82
WLDN,"Willdan Group, Inc.",103.2,USD,NASDAQ,4.57,1513436989.87,USD,43.06,0.0,255.86,131.08,172.51,24.58,5.11,95.1,63.95,100.82,1.24,0.93,4.81,14.68,11.87,328.17,1.33,1.49,1.61,2.82
ENERY,Enerya Enerji A.S.,9.73,TRY,BIST,4.85,1916783653.88,USD,4.47,0.12,518.82,168.91,127.87,24.11,-8.9,9.64,6.45,10.36,1.12,0.7,0.47,10.23,5.07,320.89,1.32,1.5,1.51,2.82
SEA,Seabridge Gold Inc,33.36,CAD,TSX,1.46,2398622190.06,USD,,0.0,32.07,24.25,99.4,49.33,9.56,34.52,20.92,28.97,1.02,1.59,1.94,-4.87,-1.46,172.98,1.17,1.65,1.59,2.82
INTC,Intel Corporation,38.35,USD,NASDAQ,0.51,179127887506.52,USD,2759.35,0.33,-20.67,73.63,94.4,85.51,30.55,36.78,23.68,30.38,1.33,1.32,1.87,0.19,0.01,253.54,1.25,1.55,1.62,2.81
SANA,"Sana Biotechnology, Inc.",5.77,USD,NASDAQ,3.22,1492684862.82,USD,,0.0,-83.51,51.84,229.71,11.39,72.24,4.61,3.03,3.8,1.91,0.54,0.46,-109.12,-46.44,292.94,1.29,1.52,1.9,2.81
K,Kinross Gold Corporation,33.83,CAD,TSX,1.29,29077241689.63,USD,19.55,0.5,201.25,127.35,71.73,57.42,-0.29,34.77,22.33,31.83,0.88,1.11,1.6,22.5,24.43,256.5,1.26,1.56,1.52,2.81
BBD.A,Bombardier Inc. Class A,194.99,CAD,TSX,0.31,13904835499.01,USD,31.34,0.0,1693.01,83.94,116.54,21.69,2.63,194.43,122.54,178.21,2.97,1.37,4.8,,14.41,222.16,1.22,1.59,1.59,2.81
PI,"Impinj, Inc.",240.72,USD,NASDAQ,-0.19,7002470403.08,USD,33433.33,0.0,702.4,15.02,167.04,98.86,29.52,198.17,130.02,189.89,1.83,1.86,12.37,0.42,-1.02,280.92,1.28,1.52,1.85,2.81
AU,Anglogold Ashanti PLC,69.4,USD,NYSE,1.15,34630516734.0,USD,,1.33,173.55,127.77,77.68,41.95,-0.07,72.32,46.52,65.51,0.54,0.73,3.2,,,247.39,1.25,1.55,1.49,2.8
WBTN,WEBTOON Entertainment Inc.,18.25,USD,NASDAQ,2.18,2383601125.53,USD,,0.0,-14.32,61.79,100.55,78.4,-12.26,18.06,11.56,17.06,1.82,1.73,1.03,-6.61,-3.8,240.74,1.24,1.56,1.58,2.8
LRCX,Lam Research Corporation,152.04,USD,NASDAQ,3.05,191727331002.32,USD,33.47,0.64,322.33,99.58,116.18,57.23,16.95,141.33,93.45,123.23,1.84,1.93,5.82,62.26,44.01,272.99,1.27,1.51,1.63,2.79
IDCC,"InterDigital, Inc.",379.38,USD,NASDAQ,1.36,9788769772.78,USD,27.04,0.56,533.14,151.41,97.83,68.65,8.39,355.9,241.24,322.58,1.44,0.8,11.49,51.97,48.73,317.88,1.32,1.48,1.57,2.79
ETNB,"89bio, Inc.",14.82,USD,NASDAQ,0.14,2197928186.89,USD,,0.0,-39.63,89.76,118.58,48.94,0.47,14.79,9.63,12.07,1.26,1.73,0.19,-86.86,-84.33,257.29,1.26,1.54,1.54,2.79
CICN,Cicor Technologies,192.5,CHF,SIX,-0.26,1132180951.21,USD,35.07,0.0,367.23,265.97,94.05,6.65,1.32,190.79,133.99,186.0,0.27,0.57,8.12,21.27,15.0,366.67,1.37,1.42,1.44,2.79
EQX,Equinox Gold Corp.,11.17,USD,AMEX,-0.23,8735982517.97,USD,,0.0,-7.96,84.09,69.05,77.65,4.14,11.52,7.42,10.31,1.65,0.88,0.54,-0.61,4.57,230.79,1.23,1.55,1.51,2.78
VH2,Friedrich Vorwerk Group SE,101.4,EUR,XETR,-1.36,2387817910.84,USD,37.21,0.29,116.3,249.66,73.63,16.55,26.75,88.72,61.47,79.86,0.63,0.03,4.96,26.85,30.68,339.84,1.34,1.44,1.65,2.78
TKA,thyssenkrupp AG,9.12,EUR,XETR,2.59,6427489232.96,USD,,1.69,195.09,318.2,39.08,24.84,16.15,8.6,6.2,7.56,1.52,1.05,0.54,-12.35,-7.88,382.13,1.38,1.39,1.47,2.77
ASELS,Aselsan Elektronik Sanayi ve Ticaret A.S. Class B,203.9,TRY,BIST,-1.26,22128540000.0,USD,53.35,0.05,2171.87,238.42,50.93,11.36,-3.64,211.08,144.02,196.54,0.92,0.84,8.51,12.4,18.79,300.71,1.3,1.47,1.42,2.77
